Timestamp	Did you participate in part I?	Face 1	Face 2	Face 3	Face 4	Face 5	Face 6	Face 7	Face 8	Face 9	Face 10	Person that exists
1/24/2021 15:05:18	No	Evelyn	Enrique	Brittany	Rick	John	Hannah	Richard	Marcus	Susan	Margaret	Logan
1/24/2021 15:05:32	No	Evelyn	David	Brittany	Michael	Patrick	Helen	Richard	Eric	Susan	Marianne	Steven
1/24/2021 15:07:00	No	Carrie	Enrique	Brittany	Doug	Bob	Michelle	Peter	Eric	Susan	Margaret	Jordan
1/24/2021 15:07:56	No	Jennifer	Enrique	Brittany	Michael	Patrick	Sandy	Gordon	Marcus	Susan	Margaret	Marco Angelo Sebastian III
1/24/2021 15:08:54	No	Carrie	David	Jessica	Michael	Patrick	Michelle	Peter	James	Gillian	Marianne	Adrian
1/24/2021 15:09:02	No	Jennifer	Enrique	Brittany	Michael	Patrick	Sandy	Gordon	Marcus	Susan	Margaret	Marco Angelo Sebastian III
1/24/2021 15:09:03	No	Evelyn	Michael	Jessica	Doug	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Jack
1/24/2021 15:09:26	No	Lynn	David	Caitlyn	Rick	Patrick	Hannah	Joey	Seth	Susan	Margaret	Trent
1/24/2021 15:09:32	No	Lynn	Keith	Linda	Michael	Robert	Michelle	Peter	Marcus	Claire	Megan	Christopher
1/24/2021 15:11:00	No	Carrie	Michael	Jessica	Rick	Robert	Michelle	Gordon	Eric	Gillian	Marianne	Jon
1/24/2021 15:11:18	No	Carrie	David	Brittany	Doug	John	Michelle	Peter	Marcus	Susan	Margaret	seth
1/24/2021 15:11:33	No	Lynn	David	Brittany	Doug	Robert	Michelle	Peter	James	Susan	Monica	Jameson
1/24/2021 15:12:20	No	Jennifer	Enrique	Brittany	Michael	Patrick	Sandy	Gordon	Marcus	Susan	Margaret	Marco Angelo Sebastian III
1/24/2021 15:12:39	No	Sarah	David	Caitlyn	Doug	John	Michelle	Peter	Marcus	Susan	Marianne	Jared
1/24/2021 15:13:27	Yes	Sarah	David	Mary	Michael	Patrick	Mindy	Jason	James	Susan	Margaret	Chris
1/24/2021 15:13:54	No	Evelyn	David	Brittany	Michael	Robert	Michelle	Richard	Eric	Susan	Marianne	Brian
1/24/2021 15:13:56	No	Evelyn	David	Brittany	Michael	Robert	Michelle	Richard	Eric	Susan	Marianne	Brian
1/24/2021 15:15:59	Yes	Lynn	Enrique	Linda	Michael	John	Mindy	Richard	Eric	Harriet	Marianne	Ethan
1/24/2021 15:16:27	No	Sarah	David	Brittany	Michael	Ilgar	Michelle	Peter	Marcus	Susan	Margaret	Ryan
1/24/2021 15:17:08	No	Evelyn	Michael	Jessica	Rick	Patrick	Mindy	Richard	Marcus	Susan	Margaret	Tyler
1/24/2021 15:19:01	No	Lynn	David	Brittany	Michael	Patrick	Michelle	Richard	Eric	Gillian	Margaret	Patrick
1/24/2021 15:19:03	No	Carrie	David	Brittany	Rick	John	Michelle	Richard	Eric	Harriet	Margaret	Felix
1/24/2021 15:19:21	No	Evelyn	Michael	Caitlyn	Michael	John	Michelle	Gordon	Seth	Susan	Margaret	Jim
1/24/2021 15:19:43	No	Evelyn	Jack	Caitlyn	Michael	Bob	Michelle	Richard	Jim	Susan	Margaret	Jeremy
1/24/2021 15:19:55	No	Lynn	Michael	Linda	Reiner	Patrick	Mindy	Peter	Marcus	Susan	Margaret	Corey
1/24/2021 15:19:57	No	Carrie	Enrique	Brittany	Rick	Patrick	Sandy	Peter	Marcus	Susan	Margaret	James
1/24/2021 15:20:41	No	Carrie	Jack	Brittany	Doug	Robert	Helen	Gordon	Seth	Susan	Margaret	Adam
1/24/2021 15:21:28	No	Lynn	Enrique	Caitlyn	Michael	Ilgar	Michelle	Richard	Seth	Gillian	Marianne	
1/24/2021 15:21:44	No	Evelyn	Enrique	Caitlyn	Doug	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Kyle 
1/24/2021 15:22:23	No	Sarah	Keith	Jessica	Rick	John	Michelle	Richard	Eric	Susan	Marianne	Kyle
1/24/2021 15:22:44	No	Carrie	David	Jessica	Rick	Robert	Michelle	Peter	Eric	Susan	Margaret	Marcus
1/24/2021 15:23:16	Yes	Lynn	Michael	Caitlyn	Doug	Robert	Mindy	Peter	Marcus	Susan	Margaret	Seamus 
1/24/2021 15:23:36	No	Carrie	David	Brittany	Rick	Robert	Mindy	Gordon	Marcus	Susan	Margaret	Will
1/24/2021 15:24:22	No	Lynn	David	Caitlyn	Doug	Robert	Michelle	Richard	Eric	Susan	Monica	
1/24/2021 15:24:48	No	Sarah	Enrique	Jessica	Michael	Ilgar	Mindy	Richard	Marcus	Susan	Margaret	Ricardo
1/24/2021 15:24:53	No	Sarah	Enrique	Brittany	Michael	Patrick	Michelle	Joey	James	Susan	Marianne	Michael 
1/24/2021 15:25:04	No	Jennifer	David	Jessica	Rick	John	Hannah	Richard	Marcus	Susan	Marianne	Aaron
1/24/2021 15:25:15	Yes	Sarah	Enrique	Jessica	Michael	Robert	Helen	Gordon	Marcus	Gillian	Monica	
1/24/2021 15:25:26	No	Sarah	Keith	Caitlyn	Michael	Patrick	Michelle	Richard	Marcus	Gillian	Monica	Seth
1/24/2021 15:26:32	No	Carrie	David	Brittany	Michael	Patrick	Michelle	Peter	James	Gillian	Margaret	
1/24/2021 15:30:28	No	Evelyn	David	Jessica	Rick	Robert	Helen	Jason	Marcus	Claire	Monica	Martin
1/24/2021 15:32:18	Yes	Carrie	Keith	Jessica	Michael	Patrick	Michelle	Richard	Marcus	Claire	Margaret	Jordan
1/24/2021 15:33:10	Yes	Sarah	Enrique	Brittany	Doug	Robert	Mindy	Peter	Eric	Susan	Margaret	Greg
1/24/2021 15:33:49	No	Evelyn	David	Brittany	Doug	Robert	Sandy	Peter	James	Harriet	Monica	
1/24/2021 15:34:22	No	Carrie	David	Caitlyn	Rick	Patrick	Michelle	Gordon	James	Gillian	Marianne	Brandon
1/24/2021 15:35:12	No	Lynn	David	Jessica	Michael	Robert	Mindy	Peter	Seth	Gillian	Monica	Dick
1/24/2021 15:36:17	No	Evelyn	Jack	Brittany	Doug	Ilgar	Michelle	Gordon	Marcus	Susan	Margaret	Chaddeus Thundercock
1/24/2021 15:36:35	No	Carrie	Michael	Caitlyn	Rick	John	Helen	Richard	Marcus	Gillian	Margaret	Andy
1/24/2021 15:36:39	No	Evelyn	Michael	Brittany	Rick	Robert	Michelle	Richard	Marcus	Susan	Margaret	Derrick
1/24/2021 15:36:51	Yes	Sarah	Michael	Brittany	Michael	Bob	Hannah	Richard	Eric	Susan	Margaret	
1/24/2021 15:37:59	No	Sarah	Enrique	Caitlyn	Rick	Robert	Michelle	Joey	Marcus	Susan	Margaret	
1/24/2021 15:38:02	Yes	Carrie	Michael	Brittany	Rick	Robert	Michelle	Peter	Eric	Susan	Marianne	Levi
1/24/2021 15:38:42	No	Lynn	Enrique	Mary	Doug	Patrick	Helen	Richard	Marcus	Susan	Monica	Zack
1/24/2021 15:38:51	No	Evelyn	Enrique	Jessica	Michael	Patrick	Michelle	Peter	Marcus	Susan	Monica	Stephan
1/24/2021 15:39:48	Yes	Sarah	Jack	Brittany	Michael	Patrick	Mindy	Gordon	Marcus	Harriet	Margaret	Patthew
1/24/2021 15:40:49	No	Carrie	Michael	Caitlyn	Rick	Ilgar	Hannah	Gordon	Eric	Susan	Marianne	Connor
1/24/2021 15:42:31	No	Lynn	Keith	Brittany	Michael	Robert	Mindy	Peter	Marcus	Susan	Monica	Chad
1/24/2021 15:43:43	Yes	Sarah	David	Caitlyn	Doug	Robert	Helen	Gordon	Eric	Susan	Marianne	Wesley
1/24/2021 15:44:29	No	Sarah	Keith	Jessica	Doug	Patrick	Michelle	Joey	Marcus	Susan	Margaret	Steven
1/24/2021 15:44:46	No	Sarah	David	Brittany	Michael	Robert	Michelle	Peter	Eric	Susan	Monica	James
1/24/2021 15:46:19	No	Sarah	David	Brittany	Michael	John	Michelle	Peter	Eric	Claire	Margaret	Matthew
1/24/2021 15:47:15	No	Jennifer	David	Linda	Doug	Patrick	Michelle	Joey	Seth	Susan	Marianne	Tyler
1/24/2021 15:47:59	No	Evelyn	Enrique	Jessica	Michael	Ilgar	Mindy	Richard	Seth	Susan	Margaret	Jeremiah
1/24/2021 15:48:08	No	Carrie	Michael	Caitlyn	Rick	Ilgar	Mindy	Gordon	Seth	Gillian	Margaret	Sam
1/24/2021 15:51:06	No	Sarah	David	Brittany	Rick	Robert	Michelle	Gordon	Marcus	Susan	Margaret	James but goes by something like JD
1/24/2021 15:52:23	No	Sarah	David	Jessica	Michael	Patrick	Mindy	Richard	Marcus	Susan	Megan	Trevor
1/24/2021 15:53:53	No	Jennifer	Enrique	Caitlyn	Doug	Robert	Hannah	Gordon	James	Gillian	Margaret	Hugo
1/24/2021 15:56:39	No	Sarah	David	Brittany	Doug	Robert	Mindy	Peter	Marcus	Harriet	Margaret	
1/24/2021 15:58:24	No	Sarah	Enrique	Caitlyn	Rick	John	Michelle	Peter	Marcus	Susan	Margaret	Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch
1/24/2021 15:58:28	No	Jennifer	Michael	Caitlyn	Doug	John	Mindy	Joey	Seth	Susan	Margaret	Todd
1/24/2021 15:58:46	Yes	Carrie	Michael	Caitlyn	Doug	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Brock Hathaway 
1/24/2021 16:01:27	No	Lynn	Jack	Jessica	Doug	John	Helen	Joey	Eric	Susan	Margaret	
1/24/2021 16:02:47	No	Evelyn	David	Caitlyn	Doug	John	Michelle	Jason	Eric	Gillian	Marianne	Tom
1/24/2021 16:03:48	No	Carrie	David	Jessica	Rick	Robert	Michelle	Peter	Eric	Claire	Marianne	Dillan
1/24/2021 16:03:53	No	Sarah	Enrique	Brittany	Reiner	Patrick	Michelle	Jason	James	Susan	Marianne	Aaron
1/24/2021 16:04:32	No	Carrie	David	Mary	Doug	Robert	Mindy	Gordon	Marcus	Harriet	Marianne	
1/24/2021 16:04:54	No	Sarah	David	Jessica	Doug	John	Michelle	Peter	Seth	Gillian	Marianne	Paul
1/24/2021 16:05:18	No	Lynn	David	Jessica	Rick	Bob	Sandy	Peter	James	Susan	Monica	Keith
1/24/2021 16:05:23	No	Evelyn	Michael	Brittany	Rick	Robert	Hannah	Gordon	Eric	Susan	Margaret	
1/24/2021 16:06:09	Yes	Sarah	Enrique	Caitlyn	Rick	John	Hannah	Richard	Marcus	Susan	Margaret	Jason
1/24/2021 16:07:49	No	Sarah	Michael	Mary	Doug	John	Mindy	Gordon	Marcus	Harriet	Margaret	Tim
1/24/2021 16:07:56	No	Jennifer	David	Caitlyn	Doug	Robert	Michelle	Joey	Marcus	Susan	Margaret	
1/24/2021 16:08:41	No	Evelyn	Keith	Jessica	Doug	Robert	Michelle	Jason	Marcus	Harriet	Margaret	
1/24/2021 16:08:44	No	Carrie	Enrique	Jessica	Rick	Robert	Michelle	Gordon	Marcus	Susan	Margaret	David
1/24/2021 16:09:15	No	Evelyn	Enrique	Brittany	Rick	Ilgar	Michelle	Gordon	James	Susan	Margaret	
1/24/2021 16:09:41	No	Carrie	Jack	Caitlyn	Doug	Robert	Helen	Gordon	Eric	Susan	Margaret	Nick
1/24/2021 16:10:00	Yes	Jennifer	Keith	Brittany	Michael	Robert	Michelle	Peter	Marcus	Harriet	Margaret	Alistair
1/24/2021 16:10:34	No	Sarah	David	Brittany	Michael	Ilgar	Michelle	Richard	James	Susan	Margaret	Ian
1/24/2021 16:11:15	Yes	Carrie	Jack	Jessica	Michael	Robert	Hannah	Peter	Marcus	Susan	Marianne	Jack
1/24/2021 16:12:01	No	Lynn	Keith	Jessica	Rick	Patrick	Sandy	Richard	Eric	Claire	Marianne	Sam
1/24/2021 16:12:39	No	Carrie	Michael	Caitlyn	Rick	Robert	Michelle	Peter	James	Susan	Marianne	
1/24/2021 16:13:22	Yes	Carrie	Michael	Brittany	Doug	Patrick	Michelle	Gordon	Marcus	Gillian	Margaret	gary
1/24/2021 16:14:04	No	Lynn	Keith	Brittany	Michael	Robert	Helen	Richard	Marcus	Susan	Marianne	Seth
1/24/2021 16:15:48	No	Carrie	Jack	Jessica	Michael	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Felix
1/24/2021 16:16:37	No	Carrie	David	Brittany	Doug	Ilgar	Mindy	Gordon	Marcus	Susan	Marianne	Felix
1/24/2021 16:16:43	No	Lynn	Michael	Jessica	Rick	Bob	Sandy	Richard	Seth	Gillian	Marianne	Keith
1/24/2021 16:17:49	Yes	Lynn	Michael	Brittany	Doug	Patrick	Hannah	Gordon	Jim	Susan	Monica	
1/24/2021 16:18:01	No	Jennifer	Michael	Brittany	Rick	Patrick	Helen	Peter	Marcus	Susan	Marianne	Red background guy
1/24/2021 16:18:07	No	Evelyn	David	Jessica	Michael	John	Michelle	Richard	Marcus	Susan	Margaret	Brady 
1/24/2021 16:18:18	Yes	Sarah	Michael	Brittany	Doug	John	Michelle	Peter	Eric	Harriet	Margaret	Charlie
1/24/2021 16:20:20	No	Carrie	David	Jessica	Rick	Robert	Michelle	Peter	Eric	Susan	Margaret	Tyler
1/24/2021 16:22:31	No	Evelyn	Enrique	Brittany	Rick	John	Helen	Gordon	Marcus	Claire	Margaret	Esteban
1/24/2021 16:24:06	No	Evelyn	Enrique	Caitlyn	Michael	Robert	Sandy	Richard	Marcus	Susan	Margaret	
1/24/2021 16:25:12	No	Sarah	Michael	Jessica	Rick	Robert	Helen	Gordon	James	Harriet	Margaret	Sven
1/24/2021 16:27:28	Yes	Evelyn	David	Caitlyn	Doug	Patrick	Hannah	Jason	Marcus	Susan	Marianne	Brad
1/24/2021 16:29:03	Yes	Evelyn	David	Brittany	Michael	Patrick	Michelle	Gordon	Marcus	Susan	Monica	guacamole 
1/24/2021 16:31:25	No	Carrie	Michael	Jessica	Doug	Robert	Michelle	Peter	Seth	Gillian	Hayley	Mark
1/24/2021 16:31:37	Yes	Sarah	David	Jessica	Doug	Robert	Michelle	Richard	Eric	Susan	Margaret	u/mategekunst
1/24/2021 16:32:16	No	Evelyn	Enrique	Caitlyn	Rick	Robert	Michelle	Richard	Eric	Harriet	Marianne	Chris
1/24/2021 16:35:57	No	Evelyn	David	Jessica	Rick	Patrick	Helen	Richard	James	Susan	Margaret	Aleks
1/24/2021 16:36:59	Yes	Carrie	Enrique	Jessica	Doug	John	Helen	Gordon	Eric	Susan	Margaret	Kevin
1/24/2021 16:38:08	Yes	Carrie	David	Jessica	Doug	John	Hannah	Gordon	Eric	Susan	Megan	Seth
1/24/2021 16:39:12	No	Sarah	Enrique	Brittany	Michael	Patrick	Michelle	Peter	Eric	Gillian	Monica	Eric
1/24/2021 16:40:23	Yes	Evelyn	Enrique	Linda	Kajim	Ilgar	Helen	Gordon	Marcus	Susan	Marianne	Emilio
1/24/2021 16:40:45	No	Carrie	Enrique	Brittany	Michael	Robert	Helen	Joey	James	Susan	Marianne	Felix
1/24/2021 16:42:06	Yes	Lynn	Enrique	Brittany	Doug	Patrick	Mindy	Gordon	Seth	Susan	Marianne	Frank
1/24/2021 16:42:44	No	Jennifer	Michael	Jessica	Rick	Patrick	Michelle	Gordon	James	Susan	Margaret	Cole
1/24/2021 16:42:44	Yes	Lynn	David	Mary	Michael	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Robert
1/24/2021 16:43:01	Yes	Sarah	Keith	Jessica	Doug	Robert	Sandy	Gordon	Marcus	Harriet	Margaret	Ben 
1/24/2021 16:43:50	No	Sarah	David	Brittany	Doug	Robert	Helen	Gordon	James	Susan	Margaret	Matthew 
1/24/2021 16:45:10	No	Jennifer	Jack	Brittany	Michael	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Ajax
1/24/2021 16:45:19	No	Carrie	David	Brittany	Rick	Robert	Mindy	Peter	Marcus	Susan	Margaret	Jason
1/24/2021 16:45:28	No	Jennifer	David	Brittany	Doug	Patrick	Michelle	Gordon	Seth	Susan	Megan	Thomas
1/24/2021 16:46:11	Yes	Carrie	David	Jessica	Rick	John	Mindy	Peter	James	Susan	Marianne	Michael
1/24/2021 16:46:45	No	Sarah	David	Jessica	Rick	Robert	Mindy	Peter	Marcus	Harriet	Marianne	Kevin
1/24/2021 16:46:59	Yes	Sarah	Michael	Jessica	Rick	Robert	Michelle	Peter	Eric	Susan	Margaret	Matt
1/24/2021 16:47:47	No	Sarah	David	Jessica	Doug	John	Helen	Peter	Marcus	Susan	Margaret	Theo
1/24/2021 16:48:29	No	Lynn	Enrique	Linda	Michael	Patrick	Michelle	Gordon	Seth	Gillian	Margaret	Alan
1/24/2021 16:48:58	Yes	Evelyn	Enrique	Jessica	Doug	Patrick	Michelle	Richard	Marcus	Susan	Margaret	David 
1/24/2021 16:51:48	No	Jennifer	David	Brittany	Rick	John	Hannah	Richard	Seth	Susan	Megan	Joe
1/24/2021 16:52:34	No	Carrie	Jack	Jessica	Michael	John	Michelle	Gordon	Jim	Susan	Margaret	John
1/24/2021 16:54:27	No	Evelyn	David	Brittany	Doug	Robert	Michelle	Richard	Marcus	Susan	Monica	Pete
1/24/2021 16:54:30	Yes	Sarah	David	Caitlyn	Rick	John	Michelle	Richard	Marcus	Harriet	Margaret	Jacob
1/24/2021 16:54:49	No	Sarah	Enrique	Jessica	Doug	Robert	Hannah	Richard	Marcus	Susan	Margaret	Sean
1/24/2021 16:56:37	No	Sarah	Michael	Caitlyn	Doug	Robert	Helen	Jason	Eric	Susan	Marianne	Saul
1/24/2021 16:58:51	Yes	Lynn	Michael	Jessica	Rick	John	Helen	Gordon	Marcus	Susan	Margaret	Seth
1/24/2021 17:01:21	No	Sarah	David	Jessica	Doug	John	Michelle	Gordon	Marcus	Susan	Marianne	Eric
1/24/2021 17:01:28	No	Sarah	Enrique	Linda	Michael	Patrick	Hannah	Richard	Marcus	Gillian	Margaret	Nils
1/24/2021 17:02:36	No	Evelyn	David	Linda	Rick	John	Michelle	Richard	Seth	Susan	Megan	
1/24/2021 17:02:43	No	Evelyn	Michael	Jessica	Michael	Robert	Michelle	Richard	James	Susan	Margaret	Jacob
1/24/2021 17:03:12	No	Jennifer	David	Brittany	Reiner	Robert	Hannah	Gordon	James	Susan	Monica	Robin
1/24/2021 17:04:01	No	Sarah	Enrique	Brittany	Michael	Patrick	Michelle	Peter	Marcus	Susan	Margaret	Andrew
1/24/2021 17:04:09	No	Sarah	Enrique	Jessica	Michael	Robert	Michelle	Jason	Seth	Susan	Megan	Stefan
1/24/2021 17:04:43	No	Lynn	David	Caitlyn	Doug	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Jason
1/24/2021 17:04:46	No	Sarah	David	Caitlyn	Doug	Robert	Sandy	Richard	Eric	Susan	Marianne	Calvin
1/24/2021 17:06:34	No	Carrie	Jack	Brittany	Rick	John	Michelle	Peter	Marcus	Susan	Margaret	Tom
1/24/2021 17:07:20	No	Evelyn	David	Caitlyn	Doug	John	Mindy	Joey	James	Gillian	Megan	
1/24/2021 17:07:46	No	Sarah	David	Linda	Doug	Patrick	Mindy	Richard	James	Susan	Marianne	Tom
1/24/2021 17:11:13	No	Carrie	Enrique	Jessica	Doug	Patrick	Mindy	Gordon	James	Susan	Margaret	
1/24/2021 17:11:27	Yes	Jennifer	Michael	Brittany	Doug	Patrick	Michelle	Gordon	Seth	Susan	Monica	Bruce
1/24/2021 17:11:30	No	Jennifer	David	Jessica	Doug	Robert	Michelle	Peter	Marcus	Susan	Monica	Jason
1/24/2021 17:12:03	No	Sarah	Michael	Brittany	Doug	Bob	Mindy	Peter	Eric	Savannah	Margaret	Benedict
1/24/2021 17:12:04	Yes	Sarah	David	Brittany	Doug	John	Michelle	Richard	Marcus	Susan	Marianne	James
1/24/2021 17:12:17	No	Sarah	Michael	Jessica	Rick	John	Sandy	Richard	Marcus	Susan	Margaret	Peter
1/24/2021 17:12:26	No	Evelyn	Enrique	Brittany	Doug	Robert	Michelle	Richard	Jim	Susan	Marianne	Tyler
1/24/2021 17:14:36	No	Sarah	David	Jessica	Michael	John	Michelle	Richard	James	Susan	Marianne	Anthony
1/24/2021 17:14:58	No	Evelyn	Enrique	Brittany	Doug	Robert	Michelle	Gordon	Eric	Gillian	Margaret	Matt
1/24/2021 17:15:18	No	Sarah	Michael	Caitlyn	Doug	Robert	Michelle	Richard	Marcus	Gillian	Marianne	Seb
1/24/2021 17:15:47	No	Sarah	Keith	Brittany	Reiner	Robert	Michelle	Peter	Jim	Gillian	Marianne	John
1/24/2021 17:16:39	No	Evelyn	Keith	Jessica	Rick	Robert	Michelle	Peter	Marcus	Savannah	Marianne	Jake
1/24/2021 17:17:12	No	Carrie	Enrique	Jessica	Michael	Patrick	Michelle	Richard	Marcus	Gillian	Marianne	Callum
1/24/2021 17:18:06	No	Sarah	David	Brittany	Doug	Patrick	Mindy	Richard	Marcus	Gillian	Monica	exists 
1/24/2021 17:19:43	No	Evelyn	Michael	Linda	Rick	Robert	Michelle	Gordon	Marcus	Gillian	Margaret	You
1/24/2021 17:20:59	No	Lynn	Michael	Caitlyn	Reiner	Robert	Helen	Peter	Eric	Susan	Marianne	Emil
1/24/2021 17:22:07	No	Sarah	Enrique	Brittany	Michael	Robert	Michelle	Gordon	James	Susan	Marianne	Mark
1/24/2021 17:22:45	Yes	Evelyn	Michael	Jessica	Doug	John	Michelle	Jason	James	Susan	Margaret	Henry
1/24/2021 17:24:21	No	Lynn	Michael	Brittany	Reiner	Patrick	Michelle	Gordon	Marcus	Harriet	Margaret	Devon
1/24/2021 17:24:58	No	Carrie	Enrique	Caitlyn	Michael	Robert	Michelle	Gordon	Jim	Harriet	Margaret	Alexander
1/24/2021 17:25:31	No	Sarah	Michael	Jessica	Rick	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Thomas
1/24/2021 17:26:46	No	Evelyn	Michael	Jessica	Doug	Robert	Michelle	Peter	Marcus	Susan	Margaret	Brian 
1/24/2021 17:27:39	No	Evelyn	Michael	Brittany	Rick	Robert	Michelle	Gordon	Eric	Gillian	Marianne	Richard
1/24/2021 17:28:54	No	Evelyn	Keith	Jessica	Rick	Patrick	Michelle	Richard	James	Susan	Monica	Jason
1/24/2021 17:29:17	No	Lynn	David	Linda	Michael	Patrick	Hannah	Peter	Marcus	Claire	Monica	
1/24/2021 17:29:23	No	Sarah	Enrique	Brittany	Rick	Ilgar	Michelle	Peter	Marcus	Susan	Margaret	
