Timestamp	Face 1	Face 2	Face 3	Face 4	Face 5	Face 6	Face 7	Face 8	Face 9	Face 10	What is the better name for the shape on the left?	Who dis?	Best name for an evil kid?
1/23/2021 23:46:05	Isabelle	Mahmoud	Brittany	Steve	Tim	Holly	Patrick	Angwar	Lisa	Nadine	Takete	Epic Rob	Sheldon
1/23/2021 23:46:37	Stacia	Diego	Ana 	Ted 	Jonathan	Sarah	Domhnall	Xavier	Patty	Lois	Takete	Jacob	Kevin
1/23/2021 23:47:00	Ashleigh	Rodney	Kimberly	Mike	Tim	Lily	Robert	Richard	Mary	Elizabeth	Takete	Dominic	Victor
1/23/2021 23:47:38	Amanda	Josef 	Maria	Edward 	Kenneth	Mia	Colin	Roger	Anne	Cynthia 	Equally fitting	Christopher 	Timmy
1/23/2021 23:47:44	Emily	Andrew 	Sarah	Jim	Bob	Lana	Eric	Jerome	Connie	Cassidy 	Takete	Jackson 	Boris
1/23/2021 23:48:12	Allison	Marc	Tiffany	Benjamin	Bill	Cora	Timothy	Amin	Donna	Betsy	Maluma	Jared	Jordan
1/23/2021 23:48:13	Isabell	Brad	Hillary	Tom	Brian	Annie	Reece	Michael	Shirley	Louise	Takete	Steve	Trevor
1/23/2021 23:48:31	Sarah	Joshua	Cindy	Michael	David	Jessica	Alex	Dan	Rosalie	Julia	Takete	Mark	Harry
1/23/2021 23:48:59	Freya 	Dave 	Heidi 	Jack	Mike	Candice	Marcus	Jay	Sheila	Patricia	Equally fitting	Corn	Klebold 
1/23/2021 23:49:30	Sarah	Ronaldo	Gwen	David	Simon	Rosa	Dyllan	Kareem	Brenda	Darleen	Takete	Paul	Tyler
1/23/2021 23:49:32	Lauren	Paul	Kimberly	John	Steve	Ashleigh	Tom	Rupesh 	Ellen	Madison	Takete	Santa	Jeremy
1/23/2021 23:49:52	Liz	Samuel	Katie	Lance	Francois 	Mimi	Hank	Corey	Vivi	Natalie	Takete	Slappy Whiskers	Jeremy 
1/23/2021 23:50:10	Emily	Leo	Kelly	Jeremy	Philip	Cheyenne	Benjamin	Jackson	Bethany	Francine	Takete		
1/23/2021 23:50:28	Jenna	Sam	Leslie	Mark	Tony	Sheila	Chad		Barbra 	Linda	Takete	Nolan from Dream Merchant	Barron
1/23/2021 23:51:05	Shey	Emilio	Rebecca	Edward	John	Ailise	Mark	George	Edith	Marcy	Takete	Al Green	Eric
1/23/2021 23:51:06	Sarah	Joseph	Corinne	David	Paul	Kathleen	Ron	Marco	Jean	Marjorie	Takete	Todd	Felix
1/23/2021 23:51:32	Anna	Manny	Rachel	Mark	Peter	Candy	Dave	Dominic	Katherine	Janet	Takete	Grant	Jimmy
1/23/2021 23:51:56	Hanna	Michael	Jayden	Lloyd	Steven	Michelle	Carl	Santiago	Mary	Angela	Takete	Freddy Froosh	Herman Orona99
1/23/2021 23:53:12	Chloe	Jason	Kylie	Mark	Justin	Mia	Joey	David	Martha	Carol	Takete	Derek	
1/23/2021 23:53:25	Sarah	Paul	Samantha	Alan	Eric	Victoria 	Curt	Victor 	Karen	Christine	Takete	Shaggy snoopy	Kaz
1/23/2021 23:53:33	Sam	Thomas	Katrina	Carlos	Steven	Emily	Sven	Derek	Delores	Sharon	Takete	Mav	Simon
1/23/2021 23:53:35	Madison	Jared	Tiffany	Brian	Martin	Julia	Rodney	Eric	Sandra	Mallory	Takete	Brock	Damien
1/23/2021 23:53:55	Hannah	Mark	Amanda	Gene	David	Tiffany	Kelly	Mark	Susan	Sonya	Takete	Niall	Stephan
1/23/2021 23:55:20	Hailey	Uri 	Candice 	Mike 	Brian 	Annette 	Bill 	Joe 	Helen 	Suzanne 	Takete	Larry 	Aiden 
1/23/2021 23:55:49	Lynette	Amar	Clarissa	Hugh	David	Loreena	Clive	Rasheed	Martha	Carolyn	Takete	Oro	Omar
1/23/2021 23:56:00	Abigail	Mathias	Carolyn	Mark	Anthony	Linda	Jeffrey	Bob	Madge	Christine	Takete	Lionel	Patrick
1/23/2021 23:57:47	Julie	Mustaffa	Chelsea 	Andrew	David 	Cheryl	Bob	Jose	Gladys	Ellen	Takete		
1/23/2021 23:57:53	Evelyn	Joshua	Jennifer	Mark	Stephen	Lynn	Peter	Osmond 	Beatrice 	Carrie	Takete	Josh	Maximillian
1/23/2021 23:57:58	Amanda	Tony	Carol 	Bruce	Mike	Samantha	Dave	???	Karen	Sharol	Takete	Florida Man	Hunter
1/23/2021 23:58:14	Megan	Robert	Stephanie	Bill	Stephen	Angela	Terry	Brian	Cathy	Karen		Roland Schitt 	Demetri
1/23/2021 23:58:15	Kinsey	Bernard	Jessica	Ryan	Jeremy	Amy	John	Steve	Claudia	Stacy	Takete	Ray	Garrot
1/23/2021 23:58:22	Allie	Steven	Jessica	Mike	Matthew	Rebecca	Mark	Tony	Patricia	Nancy	Takete	Roland	Andrew
1/23/2021 23:58:22	Fiona	John	Brittany	Matt	Derek	Angie	Henry	Jerry	Carol	Karen	Equally fitting		
1/23/2021 23:58:52	Emma	Paul	Jessica	Thomas	Stephen	Michelle	Chuck	Ricardo	Diane	Judy	Takete	Edmund	Vincent
1/23/2021 23:59:37	Anna	Dave		John	Dan	Lisa	Robert	Jay	Debra	Sherry	Takete	Paul	Victor
1/24/2021 0:00:01	Kim	Frank	Claire	Michael	Marcus	Samantha	Anthony	Ken	Agatha	Margaret	Takete	Rob	Danny
1/24/2021 0:00:01	Kim	Gustav	Jenny	Andreas	Alexander	Lisa	Thomas	Christian	Maria	Kerstin	Takete	Alf	Jasper
1/24/2021 0:01:51	Sarah	José	Kim	Patrick	Jarred	Samantha	Bob	Roger	Pamela	Elizabeth	Takete	Luke	Billy
1/24/2021 0:02:56	Elisa	Mark	Jess	Randy	Joe	Brittany	Anthony	Claude	Beatrice	Sandra	Takete	Georj	Randolf
1/24/2021 0:03:00	Mary	José	Sabrina	Michael	Jean-François	Katie	Eric	Jason	Elizabeth	Catherine	Equally fitting	Paul	Kevin
1/24/2021 0:03:29	Cathrine	Jeremy	Kate	Todd	Jeffrey	Kim	Rob	Rasheed	May	Linda	Takete	Paul	Tory
1/24/2021 0:03:36	Sarah	Jeff	Monica	Evan	Scott	Jennifer	Mark	Chris	Laura	Charlotte 	Takete	Moomoo	Damien
1/24/2021 0:03:53	Christina	Sal	Jaine	Pete	Michael	Jane	Clyde	James	Margaret	Jane	Takete	Logan	Maximillian
1/24/2021 0:04:14	Jane	Robbert	Karen	John	Michael	Jennifer	Phillip	Matthew	Margret	Susan	Equally fitting	Idk	Joseph
1/24/2021 0:04:22	Grace	Aaron	Amanda 	John	Peter	Melissa	Peter	Shawn	Sandra	Lisa	Takete	Mark	Hunter
1/24/2021 0:05:24	Meaghan	Carl	Jennifer	Bob	Dave	Martha	Paul	Rick	Amelia	Annabelle	Takete	Gregory	Damien
1/24/2021 0:06:16	Amelie	Darryl	Shayla	Martin	Robert	Alicen	Harry	Daniel	Edith	Sandra	Takete	Chris but he spells it with a X. Xris.	Jimmy
1/24/2021 0:06:28	Lily guardian of the forest	Dan glancer of surreal gallery	Susie destroyer of men	Garret imposer of dreams	Jean pierre commiter of war crimes	Supreme leader Annette of the Czech Republic 	Bob teller of dad jokes	Guptar possesor of worldly riches	Grandma Deborah conveyer of bed time tales	Grandma daisy baker of cookies	Maluma	Logan paul looking azz	Ebert consumer of pineapple on pizza
1/24/2021 0:06:31	lisa	peter	amanda	george	alexander	Anna	robert	mohamed 	MaryAnn 	Karen	Takete	colin	kyle
1/24/2021 0:06:51	Elizabeth	Henry	Allison	Edward	Oliver	Jasmine	Frank	Michael	Kathleen	Marianne	Takete	Wes	Edmond
1/24/2021 0:07:29	Jenna	Luis	Christina	Mark	Ian		Daniel	Jerome	Mary Elizabeth	Lori	Takete	Lily’s dad in HIMYM	Donnie
1/24/2021 0:08:29	Hannah	Mikhail Ash	ASHLEE	Greg	Jared	Tonya	Mark	Alex	Joan	Judy	Takete	Jeff	Damien
1/24/2021 0:08:43	Amanda	Philip	Rosario	Reece	John	Alexandra	Eggbert	Shaun	Ivana	Clarice	Equally fitting	Sammy	Bartholomew
1/24/2021 0:09:49	Mae	Franco	Heather	David	Ryan 	Anna	Robert	Don	Susan	Odette	Takete	Jake Paul	Kevin
1/24/2021 0:11:20	Sarah Montegreau	Christophe Adbull	Julie Tanguay	Alex Monguy	Eric Tremblay	Maude morency	Carl mogau 	Albert Auguy 	Gertrude Szchweizer	Justine Beau	Takete	Ted	Satan
1/24/2021 0:11:36	Emily	Frank	Karen	Robert	Mark	Nathalie	Stephan	Greg	Michelle	Helen	Takete	Fred	Vince
1/24/2021 0:11:59	Meredith	Jake	Alexa	Matt	Simon	Carolyn 	Gordon	Mark	Suzie	Deborah	Takete	Jack	Harry
1/24/2021 0:12:29	Holly	Fraser	Melanie 	Paul	Joseph 	Rochelle 	Hansel 	Marcus 	Sadie 	Mary 	Takete	Kyle 	Damian 
1/24/2021 0:12:39	Mary	Steve	Jennifer	Scott	Eric	Janice	Max	Roman	Debbie	Bridget	Takete	Joe	Adam
1/24/2021 0:13:07	Maggie	Kevin	Brittany	Tobias	John	Kelsey	Joe	Paul	Anne	Beth	Takete	Slim Masta G	Sid
1/24/2021 0:13:40	Lina	Andrew	Stephenie	Dave	Steven	Michelle	Ben	Bill	Martha	Margareth	Takete	Jake	Tyler
1/24/2021 0:14:22	Abby	Lewis	Sophia	Michael	Aaron	Mia	Duncan	Mohammed	Susan	Sophie	Takete		
1/24/2021 0:14:27	Lara	Giorgio	Chelsea	Steve	Stephen	Jasmin	Brad	Frank	Doris	Margaret	Takete	Boomer	Darius
1/24/2021 0:15:20	Sandra	Javier	Kimberley 	Greg	Brian	Evone	Garret	Babak	Carol	Tracy	Takete	Chaz	Weeb
1/24/2021 0:16:48	Sarah McAllister	Ferhat Klein	Sophie Benoit	Mark Cellan	Peter Davies	Suzy Wang	Dave Rox	Benjamin Frank	Arlette Devos	Anne-Marie Dubos	Takete	Pete Cool	Donnie Darko
1/24/2021 0:16:49	Anna	Anwar	Carolina	Samuel	Carlos	Jen	Peter	Jordan	Lily	Vanessa	Takete	Anthony	Victor
1/24/2021 0:16:56	Anna	Paul	Sydney 	Dave	Hugo	Maya	Stuart	Mike	Linda	Michelle	Takete	Jeff bridges	Kevin
1/24/2021 0:17:40	Sarah 	Jamal 	Tiffany	Robert 	Simon	Jennifer	Dylan	Mark 	Suzie	Karen	Takete	Luis	Jack
1/24/2021 0:18:11	Claire	David	Janet	Brian	John	Tessa	Luke	Harry	Edith	Ella	Equally fitting	Hank	Teddy
1/24/2021 0:18:59	Eliza	Jerry	Nicole	Mitch	Jared	Jaqueline	Matt	Andrew	Joan	Carol	Takete	Jack	Danny
1/24/2021 0:19:26	Claire	Robert	Julie	Dan	Edward	Janelle	Steven	Richard	Mary	Janice	Takete	Geoffry	
1/24/2021 0:20:13	Monica	Alex	Blenda	Matt	Peter	Alyna	Greg	Hussayn	Marley	Alyssa	Takete	White Skyy (Famous German Rapper from the 2070s)	Zemnod
1/24/2021 0:20:58	Clementine 	Ron 	Stephanie 	Dave 	Daniel 	Liza 	Jake 	Mike 	Linda 	Hannah 	Takete	Harold 	Kyle 
1/24/2021 0:21:13	Lindsay 	Malik	Bethany	Mark	George	Lydia	Alexander	Raul	Carole	Ayelet	Takete	Tony	Riley
1/24/2021 0:21:24	Emma	Peter	TIffany	Owen	Jared	Kayleigh	Gordon	James	Susan	Carolyn	Takete	Elliot	Jayden
1/24/2021 0:21:27	Amber	Jose	Ashley	Matt	Ben	Susie	Ted	Marcus	Donna	Ellen	Equally fitting	Sunny D	Damien
1/24/2021 0:21:34		Mike	Meghan	Kevin	Douglas	Suzi	Jelte	Malcolm	Bertha	Lizanne	Takete	Melchior	Shadowfax
1/24/2021 0:21:48	Sarah 	Yusuf	Bridget	John	Derek	Tracey	Eric	Lionel	Carol	Janet	Takete	Jeff	Kyle
1/24/2021 0:21:52	Jenny	Brian	Katie	Nick	Mark	Kathie	Matthew	Dave	Anna	Lucille	Takete	Homer	Patrick
1/24/2021 0:22:34	Tess	John	Louise	Bert	Ahmed	Liv	George	Brent	Deb	Mary	Takete	Bru	Damien
1/24/2021 0:22:48	Darcy	Joseph	Rachel	Ken	Joshua	Sandra	Bill	Michael	Cheryl	Joan	Takete	David Stern	Ricky
1/24/2021 0:24:03	Sarah	Mark	Jenna	Dan		Jennifer	Thomas		Sharon		Takete		
1/24/2021 0:26:37	Caitlyn	Ahmed	Brittany	Thomas	Scott	Gina	Roger	Keith	Diana	Lisa	Takete	Chris Elliot Kurt cobain	Damien
1/24/2021 0:27:11	Jackie	Pablo 	Tiffany	Juan 	Robert 	Mia 	Clark 	Esteban 	Jane 	Marilyn 	Takete	Jake 	Liam
1/24/2021 0:27:13	Brittany 	Josh	Miranda	Cliff	Peter	Kelly	Michael	Omar	Brenda	Catherine	Takete	Beenie Man	Blake
1/24/2021 0:28:23	Elin	George	Jess	Alan	Marcus	Stephanie	Peter	Dan	Pamela	Holly	Maluma	Eamon	Simon
1/24/2021 0:29:47	Samantha 	Alan	Britney	Steve	Jeff	Carol	Gordan	Zack	Eileen	Jacqueline	Takete	Keith	Evan
1/24/2021 0:29:49	Samantha	Chris	Kimberly	Craig	Mark	Sophie	John		Sue	Nicola	Takete		
1/24/2021 0:30:17	Maisie	John	Haley	Andrew	Joshua	Maria	Louis	Rashad	Patty	Susan	Takete		
1/24/2021 0:32:19	Aurora	Philip 	Cassie	Daniel	Eric	Elizabeth	Aaron	William	Shirley	Sarah	Takete	Logan	Damien
1/24/2021 0:32:29	Rachel  stillwater 	Joseph febrianno	Amanda wilcox	Robert Jeffrey 	Turville Brentwood 	Miranda jasville	Jason smith	Roger Thorne 	Sheila Tunbridge 	Lisa darby	Takete	Max bihar 	Billy Foliot 
1/24/2021 0:32:31	Delaney	Oscar	Brooke	Kevin	Vince	Jenna	Dave	Mark	Sue	Barb	Takete	Chris	Spencer
1/24/2021 0:32:33	Anne	Michael	Ashley	Norman	Carlos	Jessica	Patrick	Jason	Mary	Deborah	Takete	Rick	David
1/24/2021 0:33:01	Katie	Hassan	Britney	Mike	Mattia	Chloe	Magnus	Adam	Mary	Moira	Takete	Kyle	Lee
1/24/2021 0:33:48	Olivia		Amanda	Dave	Edward	Laura	Bob		Nancy	Linda	Takete		
1/24/2021 0:33:57	Emily	Nick	Stacey	Mark	Jim		Craig	Miguel	Margaret	Diana	Takete		Tyler
1/24/2021 0:34:34	Rebecca	Michael	Alice	Rob	Ken	Alyssa	Pieter	Arnold	Linda	Jo	Takete		
1/24/2021 0:34:36	Annie	Raul	Shelby	Aaron	Stephen	Karen	Greg	Saul	Helen		Takete		
1/24/2021 0:34:42	Abigail	Don	Kendra	Barry	David	Lynn	Chris	Mike	Linda	Margaret	Takete	Tobert	Xavier
1/24/2021 0:35:26	Alice	Michael	Emma	Andrew	Jonathan	Elizabeth	Richard	Zachary	Jane	Miriam	Takete	Kevin	Charlie
1/24/2021 0:35:48	Julia	Robert	Angela	Mark	John	Lea	Dominic	Sean	Margaret	Kate	Takete	New phone	Kyle
1/24/2021 0:36:06	Emily	Michael	Tiffany	Clint	Marcus	Sophia	Bob	Stephen	Miranda	Tonia	Takete	Chri$$ Stile	Lobo
1/24/2021 0:36:09	Amber	Josh	Britney	Gregory	Mark	Leah	James	Carl	Debbie	Jane	Takete	Jeff	Derek
1/24/2021 0:36:20	Ava	Anthony 	Camille	David	Mark	Allison	Gordon	James	Patricia	Janet	Maluma	Callum	Emile
1/24/2021 0:36:36	donna	rick	Michelle 	ron	john	kathleen 	jim	Curtis 	alice	lucy	Equally fitting	Jake Paul 	connor
1/24/2021 0:36:38	Sadie	Robert	Maggie	David	Mike	Brenda	John	Omar	Sandy	Janet	Takete	Kyle	Pedro
1/24/2021 0:36:45	Leonie 	Hector	Katerina	Kenton	Phillip	Karen	Terrence	Ronaldo	Chrissy	Jane	Takete	Craig 	Kevin
1/24/2021 0:36:51	Elizabeth	Anthony	Jennifer 	Mark	William	Jennifer	Carson	Jim	Marcy 	Carol	Takete	Brian	Ryan
1/24/2021 0:38:42	Katy	Rodrigo	Jane	Mike	Joshua	Anna	Helmut 	Ryan	Diana	Margaret 	Equally fitting	Noah	Bingus
1/24/2021 0:38:51	Kaitlyn	Nick	Brittni	Mark	Mark	Jen	Dave	Brad	Kim	Lucy	Takete		
1/24/2021 0:38:56	Sarah	Romeo	Jennifer	Mike	Jason	Shelly	Bob	Mark	Barbara	Karen	Takete	Mutant Jake Paul	Elliot
1/24/2021 0:39:35	Emily	Arnold	Rebecca	Kevin	Ralph	Nina	Garth	Armand	Lelli	Margaret	Takete	Fuckin' Todd	Jerry
1/24/2021 0:40:16	Claire	Michael	Jenna	Frank	John	Anna	Fritz	Marcus	Barbara	Maude	Equally fitting		
1/24/2021 0:40:16	Caroline	Steven	Courtney	Mike	Doug	Ava	Jason	Anthony	Gail	Christine	Takete	Travis	Damien
1/24/2021 0:41:13	Anna	Igor	Jessica	Edmund	Nathan	Rosa	John	Christian	Ellen	Doris	Takete	Contra	Cevyn
1/24/2021 0:42:02	Sarah	Evan	Ashley	John	Daniel	Anne	Vince	Erik	Barb	Jean	Takete	Keith	Kevin
1/24/2021 0:42:05	Anna	Mark	Ashley	Steve	Ryan	Polly	Graham		Sue	Jane	Takete		
1/24/2021 0:43:27				Andrew	Peter						Takete		
1/24/2021 0:45:05	Julie	Oscar	Kate	Brian	Thomas	Katelyn	Barry	George	Wanda	Susan	Takete	Joe	Tristan 
1/24/2021 0:45:11	Allison	Steve	Carly	Ben	Andrew	Michelle	Tom	Roman	Ellie	Laurie	Takete	Jonas	Oro
1/24/2021 0:45:29	Hannah O'Malley	Harry Chakraborty	Allison Smyth	Paul Wilder	Edouard Galicier	Shannon Barr	Bernd Heitholter	Max Chase	Mary McDonald	Sally Chapman	Takete	Dr. Power	Dave White
1/24/2021 0:45:33	Katie	Hasan 	Deb	Brady	Stefan	Jennifer	Craig	Cal	Marcia	Brenda	Maluma	Jacobsen	Cayden
1/24/2021 0:45:41	Hannah	Jim	Alexis	Robert	Steve	Lynn	Jerry	Miguel	Sandy	Maureen	Takete	Sebastian	Damien 
1/24/2021 0:46:21	Missie	Kareem	Lila	Andrew	Matthew	Felicia	Mark	Mandu	Tina	Chris	Takete		
1/24/2021 0:47:02	Jean	Pete	Kathy	James	Robert	Cindy	Olaf	Sal	Gretha	Eve	Takete	Doug	Lee
1/24/2021 0:47:20	emma	randy	celina	mark	albert	mikasa	Niall	roderick	melinda	molly	Takete	chase	riley
1/24/2021 0:47:21	tammy	steve	karen	james	john	jenny	bo	greg	ruth	emily	Takete	jake paul	damien
1/24/2021 0:47:35	Joan	Mark	Jennifer	David	Warren	Kim	Robert	Hugo	Angela	Gina	Takete	Steve	Micah
1/24/2021 0:48:30	Lauren	Marco	Marcia	Brandon	Luis	Alina	Fred	Gustavo	Lena	Katja	Maluma	Paulie	Phil
1/24/2021 0:49:01	Sarah	Paul	Kimberly	Jeff	Tim	Samantha	Ryan	Adrian	Wendy	Judy	Takete	Brian	Sebastian
1/24/2021 0:49:05	claire	brian	brandy	rob	stephen	katrina	don	derek	mary	paula	Takete	broderick	freddy
1/24/2021 0:49:24	Tiffany	Jose	Kate	Robert	Chris	Kelly	Martin	Oscar	Patricia		Takete		
1/24/2021 0:49:25	Tanja	Stefano	Nancy	Thomas	Mark	Sahra	Johannes	Karim	Dorothea	Brigitte	Takete		
1/24/2021 0:49:26	Sam	Amir 	Alannah 	Paul	Frederick 	Joanna 	Robert 	Michael 	Sharon 	Helen 	Takete	E brake 	Gregory 
1/24/2021 0:50:05	Anne	Joe	Kayleigh	Mike	Antonio	Lea	Albert	Vishal	Mary	Sarah	Takete		Michael 
1/24/2021 0:50:37	Nellie	Omar	Jelena	Derek	Josh	Iris	Neil	Lance	Patricia	Kate	Takete		
1/24/2021 0:50:37	Amy	Michael	JoAnn	Steve	James	Ronda	Joe	Juan	Susan	Martha	Takete	Rob	Jon
1/24/2021 0:51:39	Emily	David	Kelly	Matthew	George	Alena	Thomas		Kathy	Sarah	Maluma	Jordan	Lucifer
1/24/2021 0:52:14	Julia	Dan	Samantha	Robert	Steve	Jessie	Tom		Cathy	Margaret	Takete	Mike	Julian
1/24/2021 0:52:21	Kumi	Derek 	Ada	Noah	Jared 	Susie	Gordon	Damien 	barb	rosa	Equally fitting	Post ai-lone	xXSlayerMstr.04Xx
1/24/2021 0:52:28	Emma	Toby	Kelsey 	Brent	Emmett 	Michelle 	Boris	Ezekiel 	Martha	Janet	Takete	Steve	Gabe
1/24/2021 0:52:49	Marry	Bernard	Kelly	Stiven	Marcus	Lina	Jefferson	Johnathan	Svetlana	Rafaela	Takete	Donald	Alexander
1/24/2021 0:53:27	Whitney	Jose	Keighley	Marco	Caleb	Miranda	Hugh	Dante 	Margo	Cynthia	Takete		
1/24/2021 0:53:40	Allison	Rich	Jamie	Chris	Jason	Amy	Rick	Carl	Joan	Meredith	Takete	Paul Anka	
1/24/2021 0:54:12	Denisse	Gordon	Amy	Nick	John	Victoria	Dick	Alex	Enriqueta	Marisa	Takete	Boris	Ned
1/24/2021 0:54:21	Janie	Joey	Samantha	Eric	Robert	Leah	Mike	Rick	Peggy	Maggie	Takete	Bill	Kyle
1/24/2021 0:54:35	Racheli	Isaac	Melody 	Adam	Michael 	Constance	Dave		Cynthia 	Debra	Equally fitting		
1/24/2021 0:54:40	Cara	Steve	Courtney	Robert	Adam	Sheila	Bill	Rajesh	Barb	Karen	Takete		
1/24/2021 0:55:21	Kaitlyn	Devin	Lisa	Brett	Steve	Amy	Jon	Robert	Marie	Paige	Takete	your mom	smob
1/24/2021 0:56:43	Charlotte	Michael	Hannah	Jacob	Evan	Lucy	Eric	Matthew	Therése	Vera	Takete	Marijuano	Devon
1/24/2021 0:56:55	kate	ozzy 	sharon	dave	robert	sarah	craig	abraham	mary	linda	Takete	tony zaret?	elton john
1/24/2021 0:57:19	Madison	Ivan	Brittany	Troy	Alexander	Megan	Greg	Roman	Laurel	Karen	Takete	Gabe	Gunnar
1/24/2021 0:57:23	Emma	Victor	Jenny	Kirk	Mark	Karen	Will	Hector	Hattie	Lynn	Takete	Epstein	Kevin
1/24/2021 0:57:36	Gracie 	Amir	Chelsey	Steve 	Tad 	Monica 	Hans	Basil	Janet	Laurie 	Takete	Chester 	Alaster
1/24/2021 0:57:38	Sarah	Tony	Heather 	Mark	Jack	Diana	Graham	Marty	Gina	Beth Ann	Takete	Gerry	Lucian
1/24/2021 0:59:10	Helen	Eduardo	Jessie	Ted	Pete	Helen	Tom	Franklin	Clarice	Donna	Takete	Big Ted	Damien
1/24/2021 0:59:57		Cesar	Jenn	Mike	Peter	Madisyn			Elaine		Takete		
1/24/2021 0:59:57	Leslie	Justin	Kelsey	Mark	Daniel	Ashley	Dustin	Rafael	Nancy	Linda	Takete	Jeremy	Austin
1/24/2021 1:00:14	Katie	Roger	Carly	Jeff	David	Amy	Ben	Carlos	Mary	Karen	Takete	Chad	Draco
1/24/2021 1:00:31	Claire	Dev	Kayla	Jeff	Jason	Candice	Peter	Alan	Linda	Kay		Russ	Trevor
1/24/2021 1:00:32	Sarah	Michael	Lilly. 	Tucker	Brad 	Nicole	Gordon	Manny	Judith	Jane	Takete	Sasha	Miles
1/24/2021 1:01:08	allison	robert	hailey	george	gregory	kimberly	steve	joshua	candice	jill		logan	mark
1/24/2021 1:01:09	Maria	Carlos	Anthea	Brandon	Steve	Ann	Chris	Rahim	Eleanor	Theresa	Takete		
1/24/2021 1:01:23	Abbie	Chris	Emma	Michael	Fabian	Michelle	Hugh	Juan	Deborah	Shelly	Equally fitting	Donkey	Kevin
1/24/2021 1:01:28	Lauren	Nathan 	Holly	Steve	Nick	Cheryl	Hans 	Richard	Beryl	Gill	Takete	Dave	Elijah
1/24/2021 1:01:58	Laura	Raheem	Ashley	John	Mark	Kim	Kevin	George	Barbara	Lucy	Takete		
1/24/2021 1:02:10	Makayla 	Amir	Jessica	Mark	Anthony 	Jen	Michael 	Mohammad	Barbara 	Kathleen 	Takete	Logan Paul	Winston
1/24/2021 1:02:22	Molly	Zak	Becky	Anthony	Merin	Chloe	Claus	Toby	Marg	Beverley	Takete		Adolf
1/24/2021 1:02:24	Hilda	Abraham	Melanie 	Rob	Steve	Kelly	Hugo	Seth	Doris	Karen	Takete	Logan	Tim
1/24/2021 1:03:21	Laura 	Nicolas 	Hannah	Carl	Stephan 	Sandra 	Rob 	Jason	Helen 	Janet 	Takete	Logan Paul 	Lewis 
1/24/2021 1:03:51	Sofia	Hugo	Gemma	Dave	Arnold	Susan	Niels	Patrick	Helen	Francesca		Stupid Paul	Alex
1/24/2021 1:03:51	Daphne	Nasser	Ashleigh	Todd	Michael 	Daniela 	Chris	Julien	Beverly 	Anne	Takete	Steve	Joseph
1/24/2021 1:04:08	Katelyn	David	Karen	Steve	Michael	Sarah	Robert (Bob)	Eric	Martha	Mary	Takete	Steve	Kevin
1/24/2021 1:04:28	Lily 	Robert	Alexandra	Randy	David	Christine	Chad	Darrell	Pamela	Eleanore	Equally fitting	Kyle	Damien
1/24/2021 1:04:33	Rebecca	David	Stephanie 	Evan	Mark	Joy	Lee	Ravi	Theresa	Julie	Takete	Paul	James
1/24/2021 1:05:35	Alice	Ricardo	Angela	Paul	Jordan	Jenny	Curt	Joshua	Patricia	Jill	Takete	Jake Paul?	Oran
1/24/2021 1:06:36	Juliet	Carlos	Karen	Tom	Mark	Myriam	John	Philip	Elizabeth	Brigitte	Takete	Junior	Junior
1/24/2021 1:07:31	Chloe	Chris	Sandra	Jason	Daryl	Jessica	Craig	Charles	Christina	Fiona	Takete	Me	Jerry
1/24/2021 1:08:15	Juliet	Brian	Olivia	Ted	Marco	Joy	Paul	Santos	Deidre	Dawn	Takete	Deep Pop	Steven
1/24/2021 1:08:22	Phyllida	Javier	Mona	Alan	Sam	Katie	Joe	Michael	Ellen	Caroline	Takete	Kevin	Satan
1/24/2021 1:09:06	Lucey	Luke	Lilyan	Lincoln 	Nick	Chanel	Don	Mario	Debra	Nora	Takete	Alex	Johnathon
1/24/2021 1:09:40	Emily	Jack	Jennifer	Robert	David	Sarah	Charles	Mark	Donna	Pam	Takete	Roland Schitt	Damian 
1/24/2021 1:09:56	Michelle 	Casey 	Brittany 	Steve 	Allen 	Jennifer 	Derek	Steven 	Paula	Margaret 	Equally fitting	Chris 	Ben
1/24/2021 1:09:58	Lily	Jeff	Ashley	Scott	Eric	Diana	David	Lee	Barb	Debbie	Takete	Kyle	Tzatziki
1/24/2021 1:10:07	Marnie	Benjamin	Brittany	Ted	Marcus	Lena	Harry	Gopal	Elaine	Caroline	Takete	Jarvis	Lucian
1/24/2021 1:10:33	Ella	Mensa	Rebecca	Gary	Jon	Nikki	Steve	Jarod	Veronica	Kerry	Takete	Howard	Damon
1/24/2021 1:10:45	Madelyn 	Richard	Jessica	Geoff	Peter	Mia	Bill	Raj	Deirdre 	Sara	Takete	Steve	Jeremiah
1/24/2021 1:11:40	Elizabeth 	Miguel 	Lisa	Robert	Charles	Kim	Mike	Eric	Barbra 	Susan	Takete	Sean	Dylan 
1/24/2021 1:12:08	Sarah	Anthony	Yvette	Gregory	David	Julie	Bjorn	Raymond	Susan	Ingrid	Takete	Rex	Sid
1/24/2021 1:12:17	Kelsey	Paul	Julie 	Robert	John	Hannah	Greg	Andre	Brenda 	Jo	Takete	Pake jaul	Stupid face
1/24/2021 1:12:35	Kelly	Ed	Sarah	Tom	Donald	Emily	Gary	Eric	Joey	Susan	Takete	Pete	Liam
1/24/2021 1:13:44	gooba	shifabbi	muladu	hexxen	plazinky	pabimba	doug	fookie	nazalambagam	perlito	Takete	lou	rexininigan
